id_berita,entitas,label
1657,palopo,GPE
1657,pinrang,GPE
1657,barru,GPE
1657,pangkep,GPE
1657,sulawesi selatan,GPE
1657,bone,GPE
1657,luwu,GPE
1657,utara,GPE
1657,sinjai,GPE
1657,tana toraja,GPE
1657,toraja utara,GPE
1657,bone,GPE
1657,wajo,GPE
1657,sinjai,GPE
1657,luwu utara,GPE
1657,enrekang,GPE
1657,pin,GPE
1657,bmkg,ORG
1657,sulsel,GPE
1657,19,CRD
1657,78 - 100 %,PRC
1658,"badan meteorologi, klimatologi, dan geofisika ( bmkg ) wilayah iv makassar",ORG
1658,3 hari,QTY
1658,sulawesi selatan,GPE
1658,sulsel,GPE
1658,3,CRD
1658,29 november sampai dengan 1 desember 2025,DAT
1658,bmkg,ORG
1658,jumat ( 28 / 11 / 2025 ),DAT
1658,bmkg,ORG
1658,peringatan dini cuaca bm,PRD
1658,##kg,ORG
1658,sulsel,GPE
1658,29 november - 1 desember,DAT
1658,bmkg,ORG
1658,tiga,CRD
1658,sulsel,GPE
1658,29 november - 1 desember 2025,DAT
1658,sul,GPE
1658,##sel,LOC
1658,sabtu 29 november 2025,DAT
1658,bone,GPE
1658,bulukumba,GPE
1658,kepulauan selayar,GPE
1658,luwu,GPE
1658,luwu timur,GPE
1658,luwu utara,GPE
1658,makassar,GPE
1658,palopo,GPE
1658,sinjai,GPE
1658,soppeng,GPE
1658,tana toraja,GPE
1658,toraja utara,GPE
1658,wajo,GPE
1658,bone,GPE
1658,bulukumba,GPE
1658,kepulauan selayar,GPE
1658,luwu,GPE
1658,luwu timur,GPE
1658,luwu utara,GPE
1658,makassar,GPE
1658,palopo,GPE
1658,sinjai,GPE
1658,soppeng,GPE
1658,tana toraja,GPE
1658,toraja utara,GPE
1658,wajo,GPE
1658,bantaeng,GPE
1658,barru,GPE
1658,gowa,GPE
1658,enrekang,GPE
1658,jeneponto,GPE
1658,maros,GPE
1658,pangkep,GPE
1658,parepare,GPE
1658,pinrang,GPE
1658,sidrap,GPE
1658,taka,GPE
1658,##lar banta,LOC
1658,##eng,GPE
1658,barru,GPE
1658,gowa,GPE
1658,enrekang,GPE
1658,jeneponto,GPE
1658,maros,GPE
1658,pangkep,GPE
1658,parepare,GPE
1658,pinrang,GPE
1658,sid,GPE
1658,##rap,LOC
1658,takalar,GPE
1658,sulawesi selatan,GPE
1658,barat,GPE
1658,sulsel,GPE
1658,minggu 30 november 2025,DAT
1658,bantaeng,GPE
1658,bone,GPE
1658,enrekang,GPE
1658,luwu,GPE
1658,luwu timur,GPE
1658,luwu utara,GPE
1658,palopo,GPE
1658,parepare,GPE
1658,pinrang,GPE
1658,sidrap,GPE
1658,tana toraja,GPE
1658,toraja utara bantaeng,GPE
1658,bone,GPE
1658,enrekang,GPE
1658,luwu,GPE
1658,luwu timur,GPE
1658,luwu utara,GPE
1658,palopo,GPE
1658,parepare,GPE
1658,pinrang,GPE
1658,sidrap,GPE
1658,tana toraja,GPE
1658,toraja utara,GPE
1658,sulawesi selatan,GPE
1658,sulsel,GPE
1658,senin 1 desember 2025,DAT
1660,ahmad fauzan,PER
1660,ami rosmiati,PER
1660,aceh,GPE
1660,sumatera utara,GPE
1660,sumatera barat,GPE
1660,november 2025,DAT
1660,pemerintah,NOR
1660,300 mm,QTY
1660,30 %,PRC
1660,sumatera,GPE
1660,867,CRD
1660,pemerintah,NOR
1660,bnpb,NOR
1660,pemerintah provinsi,NOR
1660,pemerintah pusat,NOR
1660,prabowo,PER
1660,unc,NOR
1660,##ul,ORG
1660,dpr ri,NOR
1660,green governance,EVT
1660,indonesia,GPE
1660,govern,PRD
1660,pemerintah,NOR
1660,sumatera,GPE
1660,pemerintah,NOR
1660,instagram @ kompasianacom,PRD
1660,tik,PRD
1660,@ kompas,PRD
1660,##iana,ORG
1660,kompasiana,ORG
1660,smartphone,PRD
1660,what,ORG
1660,##sapp,PRD
1660,channel kompasiana,ORG
1662,kompas. tv,ORG
1662,26 desember 2025,DAT
1662,18 : 20 wib,TIM
1662,batang toru,GPE
1662,sumatera utara,GPE
1662,sumut,GPE
1662,selasa ( 2 / 12 / 2025 ),DAT
1662,ap photo,ORG
1662,binsar bak,PER
1662,##kara,ORG
1662,jakarta,GPE
1662,kompas. tv,ORG
1662,badan,NOR
1662,nasional penanggulang,ORG
1662,bnpb,NOR
1662,aceh,GPE
1662,sumatera utara,GPE
1662,sumatera barat,GPE
1662,1. 137,CRD
1662,jumat ( 26 / 12 / 2025 ),DAT
1662,kepala,NOR
1662,"pusat data, informasi, dan",ORG
1662,komunikasi kebencanaan bnpb,NOR
1662,abdul muhari,PER
1662,konferensi pers,EVT
1662,jumat,DAT
1662,dua,CRD
1662,jumat,DAT
1662,aceh,GPE
1662,sumatera barat,GPE
1662,1. 135,CRD
1662,aceh,GPE
1662,sumatera barat,GPE
1662,"jumat, 26 desember 225",DAT
1662,1. 137,CRD
1662,abdul,PER
1662,dipantau,PER
1662,breaking news kompastv,ORG
1662,wakapolri,NOR
1662,polri,NOR
1662,1. 500,CRD
1662,##banjir,EVT
1662,sumatera,GPE
1662,504,CRD
1662,aceh,GPE
1662,371,CRD
1662,sumatera utara,GPE
1662,262,CRD
1662,sumatera barat,GPE
1662,sumatera,GPE
1662,kamis ( 25 / 12 / 2025 ),DAT
1662,aceh,GPE
1662,sumatera utara,GPE
1662,sumatera barat,GPE
1662,jumat,DAT
1662,457. 255,CRD
1662,457. 255,CRD
1662,abdul,PER
1662,pemerintah,NOR
1662,sementara,EVT
1662,sumatera,GPE
1662,sekolah,EVT
1662,pasca,ORG
1662,##bencana sumatera,EVT
1662,menko pmk,NOR
1662,aceh,GPE
1662,65 persen,PRC
1662,sumbar,GPE
1662,sumut,GPE
1662,90 persen,PRC
1665,aceh,GPE
1665,sumatera utara,GPE
1665,sumatera barat,GPE
1665,pulau sumatera,LOC
1665,sumatera,GPE
1665,alam,LOC
1665,sumatera,GPE
1665,kalimantan,GPE
1665,35 persen,PRC
1665,65 persen,PRC
1665,55 persen,PRC
1665,10 - 20 persen,PRC
1665,siklon senya,PRD
1665,selat malaka,LOC
1665,aceh,GPE
1665,ri,NOR
1665,sumatera,GPE
1665,aceh,GPE
1665,sumatera barat,GPE
1665,sumatera utara,GPE
1665,dwikorita karnawati,PER
1665,geologi dan lingkungan ugm,ORG
1665,kamis ( 4 / 12 / 2025 ),DAT
1665,forum pojok bulaksumur,EVT
1665,selasar gedung pusat ugm,LOC
1665,"badan meteorologi, klimatologi, dan geofisika",ORG
1665,bmkg,ORG
1665,jumat ( 21 / 11 / 2025 ),DAT
1665,konferensi pers,EVT
1665,rabu ( 26 / 11 / 2025 ),DAT
1665,teuku faisal fathani,PER
1665,kepala bmk,ORG
1665,g,PER
1665,aceh,GPE
1665,sumatera utara,GPE
1665,sumatera barat,GPE
1665,riau,GPE
1665,kepulauan riau,GPE
1665,2 - 3 hari,QTY
1665,rabu jel,DAT
1665,26 november,DAT
1665,aceh,GPE
1665,solok,GPE
1665,sumatera,GPE
1665,pidie jaya,GPE
1665,aceh,GPE
1665,tapanuli selatan,GPE
1665,sumatera utara,GPE
1665,padang,GPE
1665,sumatera barat,GPE
1665,sabtu ( 6 / 12 / 2025 ),DAT
1665,bnpb,NOR
1665,916,CRD
1665,274,CRD
1665,4. 200,CRD
1665,whatsapp channel mongabay,PRD
1665,indonesia,ORG
1665,dwikorita,PER
1665,la bmkg,ORG
1665,selatan,LOC
1665,maret,DAT
1665,barat daya bengkulu,LOC
1665,selat sunda,LOC
1665,jawa,GPE
1665,nusa tenggara,GPE
1665,##meteorol,PRD
1665,5 derajat,QTY
1665,indonesia,GPE
1665,siklon,EVT
1665,seroja,PRD
1665,2021,DAT
1665,siklon seroja,PRD
1665,nusa tenggara timur,GPE
1665,indonesia,GPE
1665,r,PER
1665,pulau sumatera,LOC
1665,aceh,GPE
1665,lampung,GPE
1665,jawa,GPE
1665,sulawesi,GPE
1665,maluku,GPE
1665,papua,GPE
1665,bukit,LOC
1665,dwikorita,PER
1665,banjir,EVT
1665,bah,GPE
1665,##orok,LOC
1665,langkat,GPE
1665,sumatera utara,GPE
1665,2 november 2003,DAT
1665,300,CRD
1665,satu,CRD
1665,22 tahun,QTY
1665,dwikorita,PER
1665,perso,PER
1665,50 tahun,QTY
1665,5 atau 10 tahun,QTY
1665,dwikorita,PER
1665,banjir,EVT
1665,##ng sumatera,EVT
1665,nik,PER
1665,hatma suryatmojo,PER
1665,konservasi sumber daya hutan,ORG
1665,fakultas kehutanan ugm,ORG
1665,m,PER
1665,bukit,LOC
1665,kipas aluvial vulkanik,PRD
1665,pulau sumatera,LOC
1665,bukit barisan,LOC
1665,kota padang,GPE
1665,kamis ( 4 / 12 / 2025 ),DAT
1665,hatma,PER
1665,50 mm,QTY
1665,sumatera,GPE
1665,380 mm,QTY
1665,sumatera,GPE
1665,kalimantan,GPE
1665,35 persen,PRC
1665,65 persen,PRC
1665,55 persen,PRC
1665,10 - 20 persen,PRC
1665,krisis,ORG
1665,ruang jaringan advokasi tambang,ORG
1665,jatam,ORG
1665,aceh,GPE
1665,sumatera utara,GPE
1665,sumatera barat,GPE
1665,pulau sumatera,LOC
1665,kstraktif,ORG
1665,jatam,ORG
1665,jumat ( 28 / 11 / 2025 ),DAT
1665,sumatera,GPE
1665,erg,PER
1667,pulau sumatera,LOC
1667,dosen fakultas geografi universitas muhammadiyah surakarta,ORG
1667,ums,ORG
1667,"dr. annisa trisnia sasmi, s. si., m. t.",PER
1667,satu,CRD
1667,annisa,PER
1667,kamis ( 4 / 12 / 2025 ),DAT
1667,pulau,GPE
1667,sumatera,LOC
1667,300 milimeter,QTY
1667,tropis,PRD
1667,95b,PRD
1667,selat malaka,LOC
1667,aceh,GPE
1667,sumatera barat,GPE
1667,sumatera utara,GPE
1667,##eo,PRD
1667,annisa,PER
1667,ali,LOC
1667,sumatera utara,GPE
1667,sumatera barat,GPE
1667,aceh,GPE
1667,annisa,PER
1667,annisa,PER
1667,annisa,PER
1667,annisa,PER
1667,pembangkit,FAC
1667,listrik tenaga air,PRD
1667,plta,PRD
1667,batang,LOC
1667,toru,GPE
1667,tapanuli selatan,GPE
1667,kawasan ekosistem leuser,LOC
1667,aceh,GPE
1667,bukit barisan,LOC
1667,sumatera barat,GPE
1669,jakarta,GPE
1669,sumatera,GPE
1670,sumatra,GPE
1670,2025,DAT
1670,november 2025,DAT
1670,sumatra,GPE
1670,aceh,GPE
1670,sumatera utara,GPE
1670,sumatera barat,GPE
1670,s,PER
1670,sumatra,GPE
1671,sumatra barat,GPE
1671,sumatra utara,GPE
1671,aceh,GPE
1671,november 2025,DAT
1671,badan nasional penanggulangan bencana,NOR
1671,bnpb,NOR
1671,november 2025,DAT
1671,2. 726,CRD
1671,november,DAT
1671,t,PER
1671,400,CRD
1671,tiga,CRD
1671,gubernur sumatra barat,NOR
1671,sumatra,GPE
1671,utara,NOR
1671,gubernur aceh,NOR
1671,14 hari,QTY
1671,november 2025,DAT
1671,"dr. ir. hatma suryatmojo, s. hut., m. si.,",PER
1671,ipu.,PER
1671,hidrologi hutan,ORG
1671,ervasi das ugm,ORG
1671,november 2025,DAT
1671,dua,CRD
1671,man,PER
1671,bmkg,ORG
1671,sumut,GPE
1671,300 mm,QTY
1671,malaka,GPE
1671,november 2025,DAT
1671,hat,PER
1671,kampus ugm,LOC
1671,senin ( 1 / 12 ),DAT
1671,daerah aliran sungai ( das,LOC
1671,h,PER
1671,atma,PER
1671,das,LOC
1671,kalimantan,GPE
1671,sumatera,GPE
1671,15 - 35 %,PRC
1671,55 persen,PRC
1671,10 - 20 persen,PRC
1671,25 - 40,CRD
1671,persen,PRC
1671,dosen fakultas kehutanan ugm,ORG
1671,hatma,PER
1671,hulu,LOC
1671,sumatra,GPE
1671,aceh,GPE
1671,2020,DAT
1671,59 %,PRC
1671,"##3, 37 juta hektar",QTY
1671,bps aceh,ORG
1671,lingkungan,ORG
1671,700. 000 hek,QTY
1671,1990 – 2020,DAT
1671,aceh,LOC
1671,sumatra utara,GPE
1671,hutan sumut,LOC
1671,29 %,PRC
1671,"##2, 1 juta ha",QTY
1671,ahun 2020,DAT
1671,pegunungan bukit barisan bagian barat,LOC
1671,taman nasional gunung leuser,LOC
1671,tapanuli,GPE
1671,hutan sumut,LOC
1671,batang toru,LOC
1671,tapanuli,GPE
1671,hutan tropis le,LOC
1671,batang toru,LOC
1671,sumatra barat,GPE
1671,54 %,PRC
1671,"##2, 3 juta ha )",QTY
1671,2020,DAT
1671,sumut,GPE
1671,sumbar,GPE
1671,walhi,NOR
1671,sumbar,ORG
1671,2001 – 2024,DAT
1671,320 ribu ha,QTY
1671,740 ribu ha,QTY
1671,2024,DAT
1671,sumbar,GPE
1671,32 ribu ha,QTY
1671,sumbar,LOC
1671,bukit barisan,LOC
1671,banjir,EVT
1671,sumatra,GPE
1671,november 2025,DAT
1671,hulu,LOC
1671,hatma,PER
1671,batang toru,LOC
1671,banjir,EVT
1671,november 2025,DAT
1671,aceh,GPE
1671,sumatra utara,GPE
1671,sumatera barat,GPE
1671,pulau,GPE
1671,sumatra,LOC
1671,hatma,PER
1671,hatma,PER
1671,pemerintah,NOR
1671,leuser,LOC
1671,aceh,GPE
1671,hutan batang toru,LOC
1671,sumut,GPE
1671,ng,PER
1671,bmkg,ORG
1671,pemerintah daerah,NOR
1671,teknologi modifikasi cuaca,PRD
1671,tmc,PRD
1671,hatma,PER
1671,pemerintah,NOR
1671,hulu hingga,LOC
1671,hili,LOC
1671,r,PER
1671,sumatra,GPE
1671,indonesia,GPE
1671,indonesia,GPE
1671,2025,DAT
1671,agung nugroho,PER
1671,foto,ORG
1671,firsto,ORG
1671,kompas. com,ORG
1672,165. 000,CRD
1672,sumatra,GPE
1672,ramadhan,REG
1672,aceh utara,GPE
1672,tri wahyuni,PER
1672,bbc news indonesia,ORG
1672,19 januari 2026,DAT
1672,13 menit,QTY
1672,dua,CRD
1672,tiga,CRD
1672,sumatra,GPE
1672,pemerintah,NOR
1672,1. 000,CRD
1672,16 januari 2026,DAT
1672,166. 579,CRD
1672,aceh,GPE
1672,sumatra utara,GPE
1672,sumatra barat,GPE
1672,badan nasional penanggulangan bencana,NOR
1672,bnpb,NOR
1672,bnpb,NOR
1672,pemerintah,NOR
1672,huntara,LOC
1672,781,CRD
1672,aceh tamiang,GPE
1672,5. 738,CRD
1672,al,ORG
1672,huntara,LOC
1672,27. 860,CRD
1672,tiga,CRD
1672,pemerintah,NOR
1672,hunt,LOC
1672,##ara,EVT
1672,ramadan,REG
1672,huntara,LOC
1672,pemerintah,NOR
1672,rp600. 000,MON
1672,satu,CRD
1672,huntara,LOC
1672,dua bulan,QTY
1672,aceh,GPE
1672,salamah,PER
1672,dua bulan,QTY
1672,tujuh,CRD
1672,satu,CRD
1672,kuala cangkoi,GPE
1672,aceh utara,GPE
1672,november 2025,DAT
1672,rumah,LOC
1672,salamah,PER
1672,kabupaten bener meriah,GPE
1672,januari 2026,DAT
1672,ramadhan,REG
1672,dua bulan,QTY
1672,salamah,PER
1672,aceh utara,GPE
1672,armiayati,PER
1672,tiga,CRD
1672,armiayati,PER
1672,armiayati,PER
1672,ramadhan,PER
1672,armiayati,PER
1672,tiga,CRD
1672,satu,CRD
1672,bnpb,NOR
1672,whatsapp,PRD
1672,whatsa,ORG
1672,##pp,PRD
1672,bbc news indonesia,ORG
1672,whatsapp,PRD
1672,whatsapp,ORG
1672,desa,ORG
1672,camat kecamatan,NOR
1672,lapang,GPE
1672,na,PER
1672,kuala cangkoi,GPE
1672,104,CRD
1672,jumat ( 16 / 01 ),DAT
1672,hunt,LOC
1672,pemerintah daerah,NOR
1672,rg,NOR
1672,##a,ORG
1672,pemerintah daerah,NOR
1672,pemda,NOR
1672,g,PER
1672,faizil,PER
1672,murhadi,PER
1672,ramadhan,PER
1672,faizil,PER
1672,banjir,EVT
1672,aceh,GPE
1672,bupati aceh utara,NOR
1672,ismail a jalil,PER
1672,9. 240,CRD
1672,33. 261,CRD
1672,ismail,PER
1672,1. 618,CRD
1672,sawang,GPE
1672,langkah,GPE
1672,gesik,PER
1672,ismail,PER
1672,ramadhan,PER
1672,bbc news indonesia,ORG
1672,hunt,PER
1672,ismail,PER
1672,satu,CRD
1672,it,LOC
1672,huntara,ORG
1672,satu,CRD
1672,huntara,LOC
1672,aceh utara,GPE
1672,bnpb,NOR
1672,hunt,LOC
1672,##ara,EVT
1672,pertama,ORD
1672,bnpb,NOR
1672,ri,NOR
1672,bnpb,NOR
1672,711,CRD
1672,baktiya,GPE
1672,baktiya barat,GPE
1672,dewantara,GPE
1672,sawang,GPE
1672,seunud,GPE
1672,##don,LOC
1672,januari 2026,DAT
1672,plt kepala pusat pengendalian operasi bnpb,NOR
1672,kol. inf. hery setiono,PER
1672,pertama,ORD
1672,hunt,LOC
1672,##ara,ORG
1672,hery,PER
1672,jumat ( 16 / 01 ),DAT
1672,hunt,PER
1672,##ara,ORG
1672,sebulan,QTY
1672,nursahati,PER
1672,huntara,LOC
1672,jumat ( 16 / 01 ),DAT
1672,desa simpang opak,GPE
1672,kecamatan karang baru,GPE
1672,aceh tamiang,GPE
1672,13 kilometer,QTY
1672,nursahati,PER
1672,november 2025,DAT
1672,bn,NOR
1672,##pb,ORG
1672,desa pematang durian,GPE
1672,kecamatan sekerak,GPE
1672,kabupaten aceh tamiang,GPE
1672,provinsi aceh,GPE
1672,rabu ( 14 / 1 ),DAT
1672,nursahati,PER
1672,huntara,LOC
1672,nursa,PER
1672,hunt,PER
1672,nursahati,PER
1672,nanda fahriza batubara,PER
1672,sabtu ( 17 / 01 ),DAT
1672,hunt,PER
1672,##ara,LOC
1672,d,PER
1672,nursahati,PER
1672,satu jam,QTY
1672,antara,ORG
1672,karang,GPE
1672,baru,LOC
1672,aceh tamiang,GPE
1672,aceh,GPE
1672,minggu ( 28 / 12 / 2025 ),DAT
1672,pemerintah,NOR
1672,aceh tamiang,GPE
1672,kecamatan karang baru,GPE
1672,pemerintah,NOR
1672,nc,NOR
1672,##ana,ORG
1672,600,CRD
1672,dana,ORG
1672,hunt,LOC
1672,desa simpang opak,GPE
1672,"4, 5x4, 5 meter",QTY
1672,papan semen,PRD
1672,modular,PRD
1672,lampu penerangan,PRD
1672,ventilasi udara,PRD
1672,dua,CRD
1672,kasur,QTY
1672,tidur,PRD
1672,toilet,PRD
1672,nursahati,PER
1672,kepala dusun,NOR
1672,nursahati,PER
1672,sumatra utara,GPE
1672,sumatra,GPE
1672,nidar halawa,PER
1672,dua bulan,QTY
1672,nidar,PER
1672,desa pagaran lambung i,GPE
1672,tapanuli utara,GPE
1672,nidar,PER
1672,nidar,PER
1672,nanda fahriza batubara,PER
1672,sabtu ( 17 / 01 ),DAT
1672,nanda fahriza batubara,PER
1672,november 2025,DAT
1672,alu,PER
1672,kecamatan adiankoting,GPE
1672,kabupaten tapanuli utara,GPE
1672,jumat ( 26 / 12 ),DAT
1672,nidar,PER
1672,32 tahun,QTY
1672,nidar,PER
1672,truk,PRD
1672,nidar,PER
1672,nidar,PER
1672,nanda fahriza batubara,PER
1672,desa dolok nauli,GPE
1672,kecamatan adiankoting,GPE
1672,kabupaten tapanuli utara,GPE
1672,provinsi sumatera utara,GPE
1672,sabtu ( 27 / 12 ),DAT
1672,bnpb,NOR
1672,januari,DAT
1672,117,CRD
1672,tapanuli utara,GPE
1672,dth,PRD
1672,satu,CRD
1672,100,CRD
1672,82,CRD
1672,nidar,PER
1672,desa dolok nauli,GPE
1672,kecamatan a,GPE
1672,20 kilometer,QTY
1672,desa pagaran lambung i,GPE
1672,pemerintah pusat,NOR
1672,103,CRD
1672,kepala bnpb,NOR
1672,suharyanto,PER
1672,erintah,PER
1672,5. 951,CRD
1672,sumatra utara,GPE
1672,ramadan,REG
1672,pemerintah,NOR
1672,dua,CRD
1672,huntap pusat,LOC
1672,andiri,PER
1672,nidar,PER
1672,nidar,PER
1672,nidar,PER
1672,pemerintah,NOR
1672,pemerintah,NOR
1672,ni,PER
1672,##dar,ORG
1672,sumatra,GPE
1672,barat huntara mandiri,ORG
1672,batu busuk,LOC
1672,kota padang,GPE
1672,sumatra barat,GPE
1672,ti huntara,LOC
1672,pemerintah,NOR
1672,huntara,LOC
1672,eva kusanti,PER
1672,halbert chaniago,PER
1672,bbc news indonesia,ORG
1672,eva,PER
1672,halbert chaniago,PER
1672,eva,PER
1672,huntara mandiri,LOC
1672,batu busuk,LOC
1672,kota padang,GPE
1672,huntara,LOC
1672,eva,PER
1672,rp600. 000,MON
1672,eva,PER
1672,la,PER
1672,motor,PRD
1672,nol,CRD
1672,huntara mandiri,ORG
1672,eva,PER
1672,huntara mandiri,ORG
1672,awan halbert caniago,PER
1672,kota padang,GPE
1672,pemerintah,NOR
1672,nol,NOR
1672,pemerintah kota padang,NOR
1672,dua,CRD
1672,bnpb,NOR
1672,al huntara,ORG
1672,sumatra barat,GPE
1672,932,CRD
1672,agam,GPE
1672,kepala pelaksana bpbd agam,NOR
1672,rahmad lasmono,PER
1672,437,CRD
1672,agam,GPE
1672,l,PER
1672,huntara,LOC
1672,huntara,LOC
1672,rp600. 000,MON
1672,rahmad,PER
1672,16 januari,DAT
1672,bnpb,NOR
1672,hunt,LOC
1672,1. 000,CRD
1672,huntara,LOC
1672,5. 000,CRD
1672,huntara,LOC
1672,tiga,CRD
1672,50. 668,CRD
1672,huntara,LOC
1672,27. 860,CRD
1672,andiri,PER
1672,pemerintah,NOR
1672,bnpb,NOR
1672,15. 346,CRD
1672,16 januari,DAT
1672,2. 695,CRD
1672,bnpb,NOR
1672,ra,PER
1672,desa marsada aek latong,GPE
1672,tapanuli selatan,GPE
1672,hunt,LOC
1672,pakar manajemen bencana,ORG
1672,avianto amri,PER
1672,dt,PER
1672,hunt,PER
1672,fasilitas,LOC
1672,avianto,PER
1672,gempa palu 2018,EVT
1672,pemerintah,NOR
1672,a,PER
1672,avianto,PER
1672,halbert chaniago,PER
1672,indon,GPE
1672,es,PER
1672,6 - 12 bulan,QTY
1672,avianto,PER
1672,huntara,LOC
1672,6 – 12 bulan,QTY
1672,huntara,LOC
1672,ihan,PER
1672,avianto,PER
1672,dt,PER
1672,rp600. 000,MON
1672,pemerintah,NOR
1672,satu,CRD
1672,satu,CRD
1672,huntara,ORG
1672,rp30 juta,MON
1672,hunt,LOC
1672,hunt,PRD
1672,avianto,PER
1672,na,PER
1673,sumatra,GPE
1673,dua,CRD
1673,4,CRD
1673,3,CRD
1673,44,CRD
1673,5 derajat,QTY
1673,dosen,ORG
1673,institut pertanian bogor,ORG
1673,ipb,ORG
1673,add,PER
1673,##en,ORG
1673,julian oscillation,PER
1673,mjo,PER
1673,6,CRD
1673,indian ocean dipole,LOC
1673,la nina,LOC
1673,nj,EVT
1673,24 jam,QTY
1673,47,DAT
1673,bmkg,ORG
1673,november,DAT
1673,desember 2025,DAT
1673,sumatra bagian utara,GPE
1673,300 mm,QTY
1673,tropis 95b,PRD
1673,selat malaka,LOC
1673,##a,ORG
1673,garis khatulistiwa,LOC
1673,45,CRD
1673,26 november 2025,DAT
1673,07. 00 wib,TIM
1673,46,CRD
1673,sumatera barat,GPE
1673,universitas gadjah mada,ORG
1673,ugm,ORG
1673,institut teknologi bandung,ORG
1673,itb,ORG
1673,ugm,ORG
1673,48,CRD
1673,eko,PER
1673,hatma suryatmojo,PER
1673,49,CRD
1673,jaringan advokasi tambang,ORG
1673,jatam,ORG
1673,pulau sumatra,LOC
1673,1,CRD
1673,.,CRD
1673,907,LAW
1673,izin usaha pertambangan ( iup ),LAW
1673,minerba,ORG
1673,"2, 45 juta hektare",QTY
1673,empat,CRD
1673,brunei darussalam,GPE
1673,tenaga,PRD
1673,air ( plta ) batang toru,ORG
1673,"organisasi lingkungan, wahana lingkungan hidup indonesia",ORG
1673,walhi,ORG
1673,greenpeace,ORG
1673,2016,DAT
1673,2024,DAT
1673,"1, 4 juta hektare",QTY
1673,ketiga,CRD
1673,batang toru,LOC
1673,sumatera utara,GPE
1673,bukit barisan,LOC
1673,jaringan pemantau independen kehutanan,ORG
1673,jpik,ORG
1673,kayu gelondong,PRD
1673,30,CRD
1673,er,PER
1673,##sen,ORG
1673,50,CRD
1674,gubernur sumatera utara,NOR
1674,sumut,NOR
1674,bobby nasution,PER
1674,648,CRD
1674,##eo,EVT
1674,tapanu,GPE
1674,li utara,GPE
1674,tapanuli selatan,GPE
1674,tapanuli tengah,GPE
1674,kota sibolga,GPE
1674,tapanuli utara,GPE
1674,huntap,LOC
1674,desa dolok nauli,GPE
1674,kecamatan adian koting,GPE
1674,5 hektare,QTY
1674,103,CRD
1674,bobby nasution,PER
1674,selasa ( 30 / 12 ),DAT
1674,bobby,PER
1674,amb,GPE
1674,##ahkan,LOC
1674,tapanuli selatan,GPE
1674,desa hapesong baru,GPE
1674,kecamatan batangtoru,GPE
1674,61. 942 meter persegi,QTY
1674,227,CRD
1674,huntap,LOC
1674,tapanuli tengah,GPE
1674,asrama haji sitonong bangun,LOC
1674,kecamatan pinangsori,GPE
1674,"1, 3 hektare",QTY
1674,118,CRD
1674,kota sibolga,GPE
1674,jalan sudirman,LOC
1674,kelurahan aek porombunan,GPE
1674,kecamatan sibolga selatan,GPE
1674,"5, 1 hektare",QTY
1674,200,CRD
1674,bobby,PER
1674,menteri perumahan dan kawasan permukiman ( pkp,NOR
1674,mar,PER
1674,uarar sirait,PER
1674,kepala,NOR
1674,pk,NOR
1674,##p,ORG
1674,ara,PER
1674,pemerintah,NOR
1674,apbn,LAW
1674,yayasan buddha tzu chi,ORG
1674,danantara,ORG
1674,15. 000,CRD
1674,aceh,GPE
1674,sumatera utara,GPE
1674,sumatera barat,GPE
1674,ara,PER
1675,kementerian pekerjaan umum (,NOR
1675,pu,NOR
1675,sumatra,GPE
1675,47 ribu,CRD
1675,aceh,GPE
1675,sumatera utara,GPE
1675,sumatera barat,GPE
1675,huntara,LOC
1675,k,PER
1675,menteri pu,NOR
1675,dody hanggodo,PER
1675,badan nasional penanggulangan bencana,NOR
1675,bnpb,NOR
1675,aceh tamiang,GPE
1675,bener meriah,GPE
1675,bnpb,NOR
1675,bnpb,NOR
1675,aceh tamiang,GPE
1675,bener,GPE
1675,meriah,LOC
1675,dody,PER
1675,koordinasi,EVT
1675,satgas pemulihan pasca bencana dpr ri,NOR
1675,k,PER
1675,l,PER
1675,banda aceh,GPE
1675,selasa ( 30 / 12 ),DAT
1675,aceh tamiang,GPE
1675,insyaallah,REG
1675,tamiang,GPE
1675,dua hari,QTY
1675,satu,CRD
1675,dody,PER
1675,ri,NOR
1675,dody,PER
1675,kementerian pu,NOR
1675,minggu ( 28 / 12 ),DAT
1675,tiga,CRD
1675,4,CRD
1675,7. 149,CRD
1675,29. 542,CRD
1675,"62, 7 persen",PRC
1675,huntara,LOC
1675,17. 057,CRD
1675,provinsi aceh,GPE
1675,38. 169,CRD
1675,pemerintah,NOR
1675,28. 236,CRD
1675,74 persen,PRC
1675,9. 996,CRD
1675,dt,ORG
1675,selasa ( 30 / 12 ),DAT
1675,huntara,LOC
1675,kabupaten aceh tamiang,GPE
1675,satu,CRD
1675,12,CRD
1675,nding,ORG
1675,pemerintah,NOR
1675,tujuh,CRD
1675,336,CRD
1675,januari 2026,DAT
1675,sumatra utara,GPE
1675,6. 322,CRD
1675,huntara,LOC
1675,876,CRD
1675,14 persen,PRC
1675,4. 833,CRD
1675,sumatra barat,GPE
1675,2. 658,CRD
1675,430,CRD
1675,hunt,ORG
1675,16 persen,PRC
1675,2. 228,CRD
1675,dth.,ORG
1675,hunt,LOC
1675,##ara,ORG
1676,badan nasional penanggulangan bencana,NOR
1676,bnpb,NOR
1676,31,CRD
1676,aceh,GPE
1676,sumatra utara,GPE
